   % 1. Title: Iris Plants Database
   % 
   % 2. Sources:
   %      (a) Creator: R.A. Fisher
   %      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
   %      (c) Date: July, 1988
   % print(outfile, "$(M.UFindex),")
   % print(outfile, "$(M.groupName),")
   % print(outfile, "$(M.name),")

   % print(outfile, "$(M.numberOfRows),")
   % print(outfile, "$(M.numberOfColumns),")

   % print(outfile, "$(M.isSymmectric),")
   % print(outfile, "$(M.isSquare),")
   % print(outfile, "$(M.numberOfConnectedComponent),")
   % print(outfile, "$(M.numberOfConnectedComponent2),")
   % print(outfile, "$(M.numberOfBlockFromDmPerm),")
   % print(outfile, "$(M.avgNNZPerRow),")
   % print(outfile, "$(M.stdNNZPerRow),")
   % print(outfile, "$(M.varNNZPerRow),")

   % print(outfile, "$(M.maxEig),")
   % print(outfile, "$(M.isDiagonallyDominant),")
   % print(outfile, "$(M.isBlockDiagonal),")
   % print(outfile, "$(M.isDiagonal),")

   % print(outfile, "$(M.mm.representation),")
   % print(outfile, "$(M.mm.field),")
   % print(outfile, "$(M.mm.symmetric),")
   % print(outfile, "$(M.mm.domain)")

 
 @RELATION matrixdomains



   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC 
   @ATTRIBUTE numberOfColumns   NUMERIC 

   @ATTRIBUTE isSymmectric   {true, false}   
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC 
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC 
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false} 

   @ATTRIBUTE isDiagonallyDominant   {true, false} 
   @ATTRIBUTE isBlockDiagonal   {true, false}   
   @ATTRIBUTE isDiagonal   {true, false}  
   %@ATTRIBUTE representation   {"coordinate"}   
   @ATTRIBUTE field   {"real","pattern"}   
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric"}
  
   @ATTRIBUTE isPowerNetworkProblem   {0,1}     
   @ATTRIBUTE isStructuralProblem    {0,1} 
   @ATTRIBUTE isCFDP    {0,1} 
   @ATTRIBUTE isSOP    {0,1} 
   @ATTRIBUTE "is2d3dP"    {0,1} 
   @ATTRIBUTE "isSubsequent2d3dP"    {0,1} 
   @ATTRIBUTE isDirectedWeightedGraph    {0,1} 
   @ATTRIBUTE isChemicalProcessSimulationProblem    {0,1} 
   @ATTRIBUTE isThermalProblem    {0,1} 
   @ATTRIBUTE isEconomicProblem    {0,1} 
        
   %@ATTRIBUTE domain {"subsequent circuit simulation problem","circuit simulation problem","thermal problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","electromagnetics problem","model reduction problem","directed graph","subsequent computational fluid dynamics problem","undirected random graph","eigenvalue/model reduction problem","chemical process simulation problem","directed weighted graph","power network problem","materials problem","subsequent theoretical/quantum chemistry problem","economic problem"}
   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem"}

@data
1862,"Szczerba","Ill_Stokes",20896,20896,false,1,1,0.0004382712665539424,9.15811638591118,1.6444353650487138,2.7041676698228962,5.442261449113171,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1502,"Pajek","HEP-th",27240,27240,false,19565,4590,0.0004614944443366303,12.57110866372981,15.863778506450478,251.65946850172017,10.80115448742064,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1292,"GHS_indef","a2nnsnsl",80016,80016,true,1,1,5.423174263367682e-5,4.339407118576284,47.73093032246398,2278.241709447912,41.85710957423852,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
2222,"TSOPF","TSOPF_FS_b162_c3",30798,30798,true,2,2,0.0018990702035047973,58.48756412754075,428.0662883708213,183240.74723957118,181827.50622521434,true,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2312,"SNAP","p2p-Gnutella09",8114,8114,false,5491,385,0.00039511219497317284,3.2059403500123245,4.7835289125068545,22.88214885678901,4.536059749534314,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2432,"AG-Monien","stufe-10",24010,24010,true,1,282,0.00016102550634445145,3.866222407330279,0.34115361277688233,0.11638578751071896,0.0,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
992,"Sandia","adder_dcop_09",1813,1813,false,6,470,0.003419259506250287,6.1991174848317705,30.785621326472207,947.7544804569404,20.376209329912708,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1022,"Sandia","adder_dcop_39",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798860188749374,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1052,"Sandia","adder_dcop_69",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309428,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1082,"Sandia","fpga_dcop_28",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.872864861431802,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1142,"Sandia","oscil_dcop_31",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153454e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1172,"MathWorks","Harvard500",500,500,false,147,51,0.010544000000000001,5.272,10.828875522886966,117.26454509018045,15.128374394159156,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
932,"FEMLAB","sme3Dc",42930,42930,false,1,1,0.0017084545836485148,73.34395527603074,36.98413450447914,1367.826205045404,311764.54871045495,false,false,false,false,"real","general",0,1,0,0,0,0,0,0,0,0,"structural problem"
2522,"DIMACS10","data",2851,2851,true,1,1,0.0037137369019294678,10.587863907400912,2.7090970911989265,7.339207049542486,12.870321072246323,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
3,"HB","662_bus",662,662,true,1,1,0.005645256980129791,3.7371601208459215,1.485311777265669,2.2061510756841005,6016.216349178301,false,true,false,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
63,"HB","bcsstm08",1074,1074,true,1074,1074,0.000931098696461825,1.0,0.0,0.0,2.8881220572399986e6,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
93,"HB","can_144",144,144,true,1,1,0.0625,9.0,3.010471236025527,9.062937062937063,10.884940084338156,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
33,"HB","bcsstk11",1473,1473,true,9,9,0.01578123350888521,23.245756958587915,6.73836739097699,45.40559509578205,1.2012435293817823e9,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
123,"HB","dwt_346",346,346,true,4,4,0.026947108155969124,9.323699421965317,4.17019989259191,17.390567144173573,13.207388487354937,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
183,"HB","jagmesh8",1141,1141,true,1,1,0.005734011019440333,6.54250657318142,0.8456225938494571,0.7150775712286839,7.814746652374384,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
213,"HB","mcfe",765,765,false,5,5,0.04166260839847922,31.8718954248366,16.92234518885075,286.36576669062003,1.3289795643931027e17,true,false,true,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
243,"HB","sherman2",1080,1080,false,211,211,0.019799382716049384,21.383333333333333,12.45058071530342,155.01696014828545,2.707025632075653e8,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
273,"HB","will199",199,199,false,1,10,0.017701573192596146,3.522613065326633,0.8751572476482515,0.7659002081112631,3.572553376303728,false,false,false,false,"pattern","general",0,1,0,0,0,0,0,0,0,0,"structural problem"
423,"FIDAP","ex26",2163,2163,false,2,2,0.01591597772737775,34.42625982431807,17.686929332549685,312.8274692146064,51.84599931537985,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
573,"Hollinger","jan99jac060sc",20614,20614,false,2754,2774,0.00026334021526334695,5.428495197438634,6.296280073991806,39.64314277014626,256.0000000000013,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
453,"Grund","bayer02",13935,13935,false,1,2226,0.00032601515390861434,4.543021169716541,3.7797664010949426,14.286634046846215,0.0,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
333,"Bai","rdb968",968,968,false,1,1,0.006010518407212622,5.818181818181818,0.40676797580771906,0.1654601861427091,36.80510654621261,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
813,"Simon","olafu",16146,16146,true,1,1,0.0038940622474570846,62.87352904744209,12.409777826845573,154.00258571166805,1.2194183921156506e12,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
873,"Pothen","mesh1em1",48,48,true,1,1,0.1328125,6.375,1.0442344238315904,1.0904255319148937,49.571438553877755,false,true,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
993,"Sandia","adder_dcop_10",1813,1813,false,7,473,0.003417129884705332,6.195256480970767,30.785977707435638,947.7764234027242,2.7585786100590357,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1503,"Pajek","HEP-th-new",27770,27770,false,20086,4455,0.0004574940327908307,12.704609290601368,15.9673718301024,254.95696316074765,10.801154487421876,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1533,"Pajek","yeast",2361,2361,true,101,579,0.002480660873315333,5.856840321897501,7.955373730922052,63.28797119864465,19.959116737397537,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
1563,"Schenk_IBMNA","c-44",10728,10728,true,1,1,0.0007385525398978246,7.923191648023863,12.819543750046346,164.34070195935232,74657.47384587742,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1023,"Sandia","adder_dcop_40",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1806833742131264,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1083,"Sandia","fpga_dcop_29",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8720380131087997,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1113,"Sandia","oscil_dcop_02",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911220246e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1143,"Sandia","oscil_dcop_32",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153426e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1173,"HB","cegb2802",2802,2802,true,109,3,0.035327320497595016,98.98715203426124,37.52191570704718,1407.8941583267538,117.72447646841354,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1233,"GHS_indef","dawson5",51537,51537,true,307,307,0.000380554693216995,19.61264722432427,5.323190093691876,28.33635277357932,6.733887886699257,true,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1293,"GHS_indef","a5esindl",60008,60008,true,1,1,7.08155590364248e-5,4.249500066657779,53.9731415898857,2913.1000130818497,41.05736180135671,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
2223,"TSOPF","TSOPF_FS_b162_c4",40798,40798,true,2,2,0.0014408251254909047,58.78278346977793,495.4682677023832,245488.80430000045,181827.50622521492,true,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2313,"SNAP","p2p-Gnutella24",26518,26518,false,20167,643,9.295875717624285e-5,2.465080322799608,4.365098477087347,19.054084714670278,3.545784888416061,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2403,"Newman","polbooks",105,105,true,1,1,0.08,8.4,5.474767293965738,29.973076923076924,11.932634242169534,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2433,"AG-Monien","biplane-9",21701,21701,true,1,277,0.0001785305519240501,3.874291507303811,0.3462150334654113,0.11986484939745587,3.9961232597515024,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2523,"DIMACS10","fe_4elt2",11143,11143,true,1,1,0.0005286130072061576,5.890334739298214,0.8903231868707763,0.7926753770797352,6.278965101650952,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
4,"HB","685_bus",685,685,true,1,1,0.006924183494059353,4.7430656934306565,1.7929277740578409,3.2145900029880043,52371.49312460301,false,true,false,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
64,"HB","bcsstm09",1083,1083,true,1083,1083,0.0009233610341643582,1.0,0.0,0.0,0.0005180407698080003,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
94,"HB","can_161",161,161,true,1,1,0.0531229505034528,8.5527950310559,1.2242376256165122,1.4987577639751553,9.821749340788058,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
124,"HB","dwt_361",361,361,true,1,1,0.022659433245601247,8.18005540166205,1.3450489446814933,1.809156663588799,9.80772196797924,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
184,"HB","jagmesh9",1349,1349,true,1,1,0.005001096273713445,6.746478873239437,0.6712050009495006,0.4505161532996192,7.9542917100971975,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
214,"HB","nnc1374",1374,1374,false,1,57,0.004549027584438809,6.250363901018923,2.5465619995429156,6.484978017516012,779.8034455159444,false,false,false,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
244,"HB","sherman3",5005,5005,false,2111,2111,0.0007997197607587217,4.002597402597402,2.66355357232535,7.094517632647134,6.758440053686436e6,false,true,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
424,"FIDAP","ex27",974,974,false,1,2,0.03968899814056643,38.6570841889117,22.56586718675198,509.21836189012976,0.2597767733501749,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
574,"Hollinger","jan99jac080",27534,27534,false,3594,3614,0.00019925970777156363,5.486416793782233,6.385577001879175,40.77559364692823,866281.1176088148,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
454,"Grund","bayer03",6747,6747,false,1,2419,0.0006413381272342352,4.3271083444493845,3.6827792109012836,13.562862716246682,0.0,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
1384,"Andrianov","lpl1",32460,32460,true,3,3,0.0003113325125686707,10.10585335797905,15.477411678885582,239.5502722777038,46.9869751717231,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1564,"Schenk_IBMNA","c-45",13206,13206,true,1,1,0.001000307135781883,13.210056035135544,85.10686215550861,7243.177985956743,731545.2056578617,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1864,"Muite","Chebyshev1",261,261,false,1,1,0.03404236579028493,8.885057471264368,31.451828351167403,989.2175066312977,728.29394537865,false,false,false,false,"real","general",0,1,0,0,0,0,0,0,0,0,"structural problem"
994,"Sandia","adder_dcop_11",1813,1813,false,6,470,0.0034204764328474046,6.201323772752344,30.785696601578646,947.759115244451,1.6399060686649665,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1024,"Sandia","adder_dcop_41",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1799280481028296,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1054,"Sandia","adder_trans_02",1814,1814,false,3,20,0.004430504382792661,8.036934950385888,33.684141072952606,1134.6213598225727,7.192184217198979,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1084,"Sandia","fpga_dcop_30",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8717449126935994,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1114,"Sandia","oscil_dcop_03",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911167042e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1144,"Sandia","oscil_dcop_33",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153447e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1174,"HB","cegb2919",2919,2919,true,61,3,0.037737303916960396,110.1551901336074,41.56619657065998,1727.7486973507455,137.8385487041156,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1234,"GHS_indef","dtoc",24993,24993,true,1,2,0.00011201792125369703,2.79966390589365,0.9799510111976901,0.9603039843473754,6.947797258484e-310,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1294,"GHS_indef","blockqp1",60012,60012,true,1,1,0.00017771585099541224,10.66508364993668,305.4326979618,93289.13298422414,448.4375331363782,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
874,"Pothen","mesh1em6",48,48,true,1,1,0.1328125,6.375,1.0442344238315904,1.0904255319148937,12.02554213291322,false,true,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
2224,"TSOPF","TSOPF_FS_b300_c1",29214,29214,true,2,2,0.005155640994343908,150.61689600876292,676.2856443586202,457362.27276555414,3.0000000000003367e6,true,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2284,"SNAP","soc-Epinions1",75888,75888,false,42185,13073,8.83552721302305e-5,6.705104891418933,26.015145022314247,676.7877705320418,106.52791755605257,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2314,"SNAP","p2p-Gnutella25",22687,22687,false,17535,467,0.00010628522108964806,2.4112928108608456,4.287306131273735,18.38099386325736,3.4029288033779563,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2374,"Williams","consph",83334,83334,true,3656,3656,0.0008654952720202559,72.125182998536,19.08030862759353,364.05817732422014,86299.29644035418,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2404,"Newman","power",4941,4941,true,1,1968,0.0005401933464547723,2.66909532483303,1.791453555444906,3.209305841316195,7.483051328847263,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2434,"AG-Monien","shock-9",36476,36476,true,1,295,0.00010716283547529328,3.908871586796798,0.30963903256369146,0.09587633048697877,3.9971260608603596,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2524,"DIMACS10","fe_body",45087,45087,true,351,58,0.00016108911257532943,7.263024818683878,2.3858576349581253,5.692316654287979,9.820044441944065,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
35,"HB","bcsstk13",2003,2003,true,1,1,0.02090797901998724,41.87868197703445,22.809986067418233,520.295464395814,4.060044105203675e12,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
65,"HB","bcsstm10",1086,1086,true,2,2,0.01873162194886196,20.34254143646409,5.621270875348549,31.598686254041848,42599.96080039866,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
95,"HB","can_187",187,187,true,1,1,0.042637764877462896,7.973262032085562,1.4309676216448248,2.047668334195847,9.399819797445366,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
125,"HB","dwt_419",419,419,true,1,1,0.020294940220208363,8.503579952267303,1.744948025762223,3.0448436126114795,10.339129576561245,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
215,"HB","nnc261",261,261,false,1,29,0.022019641520236048,5.747126436781609,2.5201574621345095,6.351193633952252,736.3670367553889,false,false,false,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
245,"HB","sherman4",1104,1104,false,559,559,0.0031062933207309388,3.4293478260869565,2.5304114262088464,6.402981985888288,66.49656408021288,false,true,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
425,"FIDAP","ex28",2603,2603,false,1,1,0.011368867359376847,29.593161736457933,15.066521192024103,227.0000608297114,92.3139148683785,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
455,"Grund","bayer04",20545,20545,false,6,8168,0.00020264772062773956,4.163397420296909,3.553910539622537,12.630280123640151,6906.456694898729,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
545,"Hollinger","g7jac010",2880,2880,false,107,177,0.00219774787808642,6.329513888888889,6.405545620737972,41.03101469935542,7.809757169395038e6,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
575,"Hollinger","jan99jac080sc",27534,27534,false,3594,3614,0.00019925970777156363,5.486416793782233,6.385577001879175,40.77559364692823,511.9999828983121,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
1385,"Andrianov","mip1",66463,66463,true,1,1,0.0023436823002087755,155.76815671877586,350.74695620872063,123023.42728968218,725.7134203802229,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1475,"Pajek","GD00_a",352,352,false,352,80,0.003696410123966942,1.3011363636363635,0.8673888270916208,0.7523633773633777,1.0000000059917007,false,false,true,true,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1565,"Schenk_IBMNA","c-46",14913,14913,true,1,1,0.0005863238550058073,8.743847649701603,42.02296459374543,1765.9295532471817,2015.7079111618648,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1865,"Muite","Chebyshev2",2053,2053,false,1,1,0.004376710783335615,8.985387238188018,90.31143743614197,8156.155731782185,728.2939453786499,false,false,false,false,"real","general",0,1,0,0,0,0,0,0,0,0,"structural problem"
995,"Sandia","adder_dcop_12",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.4299890546995635,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1025,"Sandia","adder_dcop_42",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798273940949695,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1085,"Sandia","fpga_dcop_31",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.871659065448426,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1115,"Sandia","oscil_dcop_04",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153734e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1145,"Sandia","oscil_dcop_34",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153429e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1175,"HB","cegb3024",3024,3024,true,29,3,0.008731733434114387,26.404761904761905,9.401553412029124,88.38920655923644,32.67570175004378,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1235,"GHS_indef","exdata_1",6001,6001,true,1,1,0.0630206580300828,378.1869688385269,649.680520746025,422084.7790368261,7.391314465546803e8,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
875,"Pothen","mesh2e1",306,306,true,1,1,0.021551540005980606,6.594771241830065,1.1897811260168787,1.415579127825992,598.8354300067848,false,true,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
2225,"TSOPF","TSOPF_FS_b300_c2",56814,56814,true,2,2,0.002716210079570111,154.3187594606963,962.1546239083076,925741.5203081368,3.0000000000003343e6,true,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2465,"DIMACS10","delaunay_n10",1024,1024,true,1,1,0.005828857421875,5.96875,1.327577998879352,1.7624633431085044,6.2937016489780255,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2315,"SNAP","p2p-Gnutella30",36682,36682,false,28193,533,6.564359899804003e-5,2.4079384984461045,4.334446557487304,18.787426959713542,3.874981573454243,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2375,"Williams","cant",62451,62451,true,244,244,0.0010275005372830895,64.16843605386623,14.056373531173262,197.58163684786828,26454.022257036235,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
66,"HB","bcsstm11",1473,1473,true,1473,1473,0.0006788866259334691,1.0,0.0,0.0,63.1562893768,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
216,"HB","nnc666",666,666,false,1,41,0.009090171252333416,6.054054054054054,2.548198258966239,6.493314366998571,768.4694248568027,false,false,false,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
96,"HB","can_229",229,229,true,1,1,0.03388570012013501,7.759825327510917,2.1272979247354553,4.525396460583775,9.696485431401252,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
126,"HB","dwt_492",492,492,true,2,2,0.013037874281181836,6.414634146341464,1.9481123738306207,3.7951418210719763,8.806193584401848,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
246,"HB","sherman5",3312,3312,false,1675,1675,0.0018955554680389274,6.278079710144928,6.7450192724327875,45.495284985489725,594.5283146839404,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
36,"HB","bcsstk14",1806,1806,true,41,41,0.01945465404477998,35.135105204872644,9.552509331681499,91.25043453186213,2.0502343122307755e10,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
