 @RELATION matrixdomains

   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC
   @ATTRIBUTE numberOfColumns   NUMERIC
   @ATTRIBUTE isSymmectric   {true, false}
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false}
   @ATTRIBUTE isDiagonallyDominant   {true, false}
   @ATTRIBUTE isBlockDiagonal   {true, false}
   @ATTRIBUTE isDiagonal   {true, false}
   %@ATTRIBUTE representation   {"coordinate"}
   @ATTRIBUTE field   {"real","pattern" ,"integer", "complex"}  
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric" , "hermitian"}

   @ATTRIBUTE isSubsequentCircuitSimulationProblem   {0,1}
   @ATTRIBUTE isCircuitSimulationProblems   {0,1}
   @ATTRIBUTE isThermalProblem    {0,1}
   @ATTRIBUTE isStructuralProblem    {0,1}
   @ATTRIBUTE isOptimizationProblem    {0,1}
   @ATTRIBUTE isComputationalFluidDynamicsProblem    {0,1}
   @ATTRIBUTE isUndirectedGraph    {0,1}
   @ATTRIBUTE is2D3DProblem    {0,1}
   @ATTRIBUTE isElectromagneticsProblem    {0,1}
   @ATTRIBUTE isModelReductionProblem    {0,1}
   @ATTRIBUTE isDirectedGraph   {0,1}
   @ATTRIBUTE isSubsequentComputationalFluidDynamicsProblem   {0,1}
   @ATTRIBUTE isUndirectedRandomGraph   {0,1}
   @ATTRIBUTE isEigenvalueModelReductionProblem   {0,1}
   @ATTRIBUTE isChemicalProcessSimulationProblem   {0,1}
   @ATTRIBUTE isDirectedWeightedGraph   {0,1}
   @ATTRIBUTE isPowerNetworkProblem   {0,1}
   @ATTRIBUTE isMaterialsProblem   {0,1}
   @ATTRIBUTE isSubsequentTheoreticalQuantumChemistryProblem   {0,1}
   @ATTRIBUTE isEconomicProblem   {0,1}

   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem", "circuit simulation problem", "subsequent computational fluid dynamics problem", "subsequent theoretical/quantum chemistry problem", "electromagnetics problem", "directed weighted graph", "materials problem", "eigenvalue/model reduction problem", "model reduction problem", "undirected random graph", "thermal problem", "undirected weighted graph"}

@data
560,"Hollinger","g7jac140",41490,41490,false,1017,1997,0.00028385459191512867,11.777127018558689,21.96660551062991,482.53175765963636,8.147346052960756e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
748,"Mallya","lhr34",35152,35152,false,61,7985,0.0006045110496396273,21.24977241693218,26.38147493062534,695.9822195152134,2.0950421763061167,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
466,"Grund","meg4",5860,5860,true,1318,1412,0.0007355356498037251,4.310238907849829,17.1697447300622,294.8001340954986,425145.8413199997,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1500,"Pajek","geom",7343,7343,true,2060,2845,0.0004413233476352934,3.2406373416859595,6.239126131208428,38.926694881127844,81.8161684078939,false,false,true,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
1547,"Schenk_IBMNA","c-28",4598,4598,true,1,1,0.0014469100830760049,6.652892561983471,9.008926718041078,81.16076061103439,35298.4315196541,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1641,"Bai","tols90",90,90,false,1,73,0.21555555555555553,19.4,35.49989713547365,1260.2426966292103,141.83249897520545,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
2299,"SNAP","ca-HepTh",9877,9877,true,429,3944,0.0005327346755904551,5.261820390806925,6.186704054212718,38.27530705441208,15.59828660706423,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2393,"Newman","cond-mat",16726,16726,true,1188,4891,0.0003402499084605212,5.691019968910678,6.417302802467318,41.18177525855489,19.653624851550564,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2534,"IPSO","HTC_336_4438",226340,226340,true,14796,29588,1.5293756120315266e-5,3.461588760272157,34.332410502579336,1178.71441091762,452680.0000022097,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2628,"DIMACS10","wa2010",195574,195574,true,1,24836,2.476998893256234e-5,4.844365815496947,2.929261863075447,8.58057506246824,7.344772935998949e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
45,"HB","bcsstk23",3134,3134,true,1,1,0.004599694806207644,14.415443522654755,4.867444714069918,23.69201804452718,3.2206694099780516e16,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
93,"HB","can_144",144,144,true,1,1,0.0625,9.0,3.010471236025527,9.062937062937063,9.785268332581591,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
189,"HB","lns_3937",3937,3937,false,290,351,0.001639164568651718,6.453390906781814,3.0559525260235203,9.338845841309533,1.1719859570301056e7,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
237,"HB","psmigr_3",3140,3140,false,1,1,0.0550894559617023,172.98089171974522,191.67226798852766,36738.25831586597,0.9999999133308081,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
333,"Bai","rdb968",968,968,false,1,1,0.006010518407212622,5.818181818181818,0.40676797580772306,0.16546018614271238,36.80510654621251,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
373,"Bomhof","circuit_4",80209,80209,false,27923,28005,4.781297587004791e-5,3.835030981560673,30.031416642607606,901.885985561889,5340.897241429922,true,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
420,"FIDAP","ex23",1409,1409,false,1,1,0.021538512684098624,30.34776437189496,15.269212828772439,233.14886041034882,267247.71283060627,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
467,"Grund","poli",4008,4008,false,3943,3943,0.000509709124664842,2.0429141716566868,3.5709018252940528,12.751339845888397,1.9126883367283662,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
561,"Hollinger","g7jac140sc",41490,41490,false,1017,1997,0.00028385459191512867,11.777127018558689,21.96660551062991,482.53175765963636,13167.170522950082,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
749,"Mallya","lhr34c",35152,35152,false,61,3533,0.0006183028347506603,21.734581247155212,26.319752229654366,692.729357430396,NaN,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
890,"Norris","heart1",3557,3557,false,1,1,0.10949175913309957,389.46218723643517,123.75561270995732,15315.451677216948,1.0060938840170351e6,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
937,"ND","nd6k",18000,18000,true,1,1,0.02128801234567901,383.1842222222222,89.17533458162596,7952.240297744936,178.9885356918731,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
984,"Sandia","adder_dcop_01",1813,1813,false,6,469,0.003394008279360103,6.153337010479867,30.785802864442662,947.765658008326,1.0178188603169536,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1031,"Sandia","adder_dcop_48",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798260587961302,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1078,"Sandia","fpga_dcop_24",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871652419105275,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1125,"Sandia","oscil_dcop_14",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153452e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1172,"MathWorks","Harvard500",500,500,false,147,51,0.010544000000000001,5.272,10.828875522886982,117.26454509018082,15.128374394159142,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1219,"GHS_indef","bmw3_2",227362,227362,true,1,1,0.00021837628669549292,49.65046929566066,13.811268723525764,190.751143753441,5.01380143953163e12,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1266,"GHS_psdef","hood",220542,220542,true,9908,9908,0.00020344719313882247,44.868650869222186,15.478576232105768,239.5863221731096,2.590689656128581e8,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1313,"GHS_psdef","minsurfo",40806,40806,true,3,3,0.00012228597437563112,4.990001470372004,0.17515869534685582,0.030680568555612655,12.190395640649564,false,true,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1501,"Pajek","GlossGT",72,72,false,68,17,0.02353395061728395,1.6944444444444444,1.1824882918026671,1.3982785602503898,1.0000000000000013,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1548,"Schenk_IBMNA","c-29",5033,5033,true,1,1,0.001726376627550438,8.688853566461354,15.981263527015924,255.40078391992947,14525.143425475531,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1642,"POLYFLOW","invextr1_new",30412,30412,false,1,1,0.0019395619982137027,58.985959489675125,39.24705292401733,1540.3311632206173,1.3994544544846758e8,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
2394,"Newman","cond-mat-2003",31163,31163,true,1599,7833,0.0002471938514503677,7.70330199274781,10.398171321236244,108.12196682577992,33.65493462363919,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2441,"LAW","cnr-2000",325557,325557,false,100977,39138,3.0344674991849743e-5,9.878921356321626,20.537344763989825,421.7825299549803,82.02540256343718,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2535,"IPSO","HTC_336_9129",226340,226340,true,14796,29588,1.4893071328201825e-5,3.370897764425201,31.87163758900987,1015.8012826051869,452680.00000220904,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2582,"DIMACS10","ak2010",45292,45292,true,50,10930,0.00010583098183922451,4.7932968294621565,5.749698861968448,33.059037003321265,7.908170729619537e7,true,false,true,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2629,"DIMACS10","wi2010",253096,253096,true,1,28919,1.8879949906352714e-5,4.778439801498246,2.6142770961416533,6.834444735410835,8.41442915452483e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
46,"HB","bcsstk24",3562,3562,true,1,1,0.012603402122535554,44.893318360471646,11.487994306756754,131.97401319207557,4.710693739296848e13,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
94,"HB","can_161",161,161,true,1,1,0.0531229505034528,8.5527950310559,1.224237625616512,1.498757763975155,8.63913381322709,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
190,"HB","lns_511",511,511,false,98,135,0.010707679581496701,5.471624266144814,3.4400577263336776,11.83399716050803,985536.4587535858,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
421,"FIDAP","ex24",2283,2283,false,1,1,0.009190364938127495,20.981603153745073,8.55203250727329,73.1372600054591,89.23042531463494,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
468,"Grund","poli_large",15575,15575,false,15466,15466,0.00013617328259418903,2.1208988764044943,8.927555943893902,79.70125513135534,1.941275730060008,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
374,"Bova","rma10",46835,46835,false,8,8,0.0010618070254725261,49.729732038005764,27.693399780957932,766.9243914279609,6.0685454146799855e7,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
562,"Hollinger","g7jac160",47430,47430,false,1157,2277,0.00025113387688655903,11.911279780729496,22.26987340539417,495.9472614922824,1.2082929339901231e8,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
750,"Mallya","lhr71",70304,70304,false,121,15970,0.0003022680686919661,21.250654301319983,26.38069392655273,695.9410120464562,NaN,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
938,"ND","nd12k",36000,36000,true,1,1,0.010972952160493826,395.02627777777775,83.19507139534014,6921.419904475743,189.32508059393413,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
985,"Sandia","adder_dcop_02",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.2233752847271204,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1032,"Sandia","adder_dcop_49",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798901331213003,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1079,"Sandia","fpga_dcop_25",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871659454317616,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
891,"Norris","heart2",2339,2339,false,1,1,0.12435584429020269,290.8683197947841,75.61487740225515,5717.609684558075,475952.7802749126,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1126,"Sandia","oscil_dcop_15",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153452e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1173,"HB","cegb2802",2802,2802,true,109,3,0.035327320497595016,98.98715203426124,37.52191570704711,1407.8941583267483,103.79239122429865,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1220,"GHS_indef","c-55",32780,32780,true,1,1,0.0003754670420995853,12.307809640024406,24.499294866134427,600.2154489378007,14597.467982913058,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1314,"GHS_psdef","obstclae",40000,40000,true,5,5,0.000123505,4.9402,0.41979562373748286,0.1762283657091423,12.397483225996446,false,true,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1502,"Pajek","HEP-th",27240,27240,false,19565,4590,0.0004614944443366303,12.57110866372981,15.863778506450494,251.65946850172065,10.801154487421137,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1549,"Schenk_IBMNA","c-30",5321,5321,true,1,1,0.002320238225205127,12.345987596316482,74.63596368101064,5570.527074593139,367.209697511239,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1643,"POLYFLOW","mixtank_new",29957,29957,false,1,1,0.002218487328137249,66.45922488900757,38.47924121367027,1480.652004379821,18.188801439773684,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1878,"Lee","fem_filter",74062,74062,false,1,1,0.00031561517566168614,23.375091139855797,66.30717205339035,4396.64106571791,3586.9836842531636,false,false,false,false,"complex","general",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"electromagnetics problem"
2395,"Newman","cond-mat-2005",40421,40421,true,1798,9706,0.00021506285321778613,8.693055589916133,12.734955362804772,162.17908809263002,42.2168582518313,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2536,"IPSO","OPF_10000",43887,43887,true,1,1,0.0002216421380538983,9.727208512771435,6.072542485254497,36.875772235220865,1.6352604440088926e6,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2583,"DIMACS10","al2010",252266,252266,true,1,37708,1.9335607567976155e-5,4.877716378743073,3.093473580866416,9.569578795518487,4.279439296661078e6,false,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2630,"DIMACS10","wv2010",135218,135218,true,1,28770,3.625712934337635e-5,4.902616515552663,3.7191974612411083,13.832429755702305,2.629673551855014e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
47,"HB","bcsstk25",15439,15439,true,13,13,0.0010582233620331932,16.33791048643047,7.080735351851686,50.136813122962224,1.3713369992918085e15,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
95,"HB","can_187",187,187,true,1,1,0.042637764877462896,7.973262032085562,1.4309676216448284,2.0476683341958566,8.439234722454449,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
191,"HB","lnsp3937",3937,3937,false,290,351,0.001639164568651718,6.453390906781814,3.055952526023541,9.338845841309663,1.1719860536628723e7,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
239,"HB","saylr1",238,238,false,1,1,0.019913847892098015,4.739495798319328,0.4766653661535401,0.22720987129028847,4.832494535386829e8,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
375,"Brethour","coater1",1348,1348,false,262,85,0.01070769752309169,14.433976261127597,11.497623261940975,132.19534067352623,35.5423663541052,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
422,"FIDAP","ex25",848,848,false,1,1,0.033888005072979704,28.73702830188679,14.777226380274625,218.36641949388428,0.6459115095347172,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
563,"Hollinger","g7jac160sc",47430,47430,false,1157,2277,0.00025113387688655903,11.911279780729496,22.26987340539417,495.9472614922824,26334.33046516071,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
751,"Mallya","lhr71c",70304,70304,false,121,7066,0.00030916436588851974,21.73549157942649,26.31893431717459,692.6863035917504,2.099206908229746,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
939,"ND","nd24k",72000,72000,true,1,1,0.00553928125,398.82825,76.94407371320452,5920.39047958305,2784.429466390991,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1033,"Sandia","adder_dcop_50",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1797909535937963,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1080,"Sandia","fpga_dcop_26",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871850287561308,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1127,"Sandia","oscil_dcop_16",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153417e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1174,"HB","cegb2919",2919,2919,true,61,3,0.037737303916960396,110.1551901336074,41.56619657066003,1727.7486973507496,108.56843658889966,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1221,"GHS_indef","c-58",37595,37595,true,4,4,0.000390941874413785,14.697459768586247,43.36237236612992,1880.2953372189077,2310.1398072441366,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
986,"Sandia","adder_dcop_03",1813,1813,false,7,483,0.003391574426165869,6.148924434638721,30.786111357884945,947.7846525400923,3.8665317165752433,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
892,"Norris","heart3",2339,2339,false,1,1,0.12435584429020269,290.8683197947841,75.61487740225515,5717.609684558075,488008.5829972327,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1456,"Pajek","California",9664,9664,false,9450,541,0.0001729253582627955,1.6711506622516556,3.695696426865198,13.658172079544194,7.405124837953336,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1503,"Pajek","HEP-th-new",27770,27770,false,20086,4455,0.0004574940327908307,12.704609290601368,15.9673718301024,254.95696316074765,10.801154487424052,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1550,"Schenk_IBMNA","c-31",5339,5339,true,1,1,0.002756401254365869,14.716426297059375,29.930000354310344,895.8049212090173,5742.805609514295,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
2302,"SNAP","web-NotreDame",325729,325729,false,203609,12302,1.4110676044162705e-5,4.596256397189074,21.476733044048927,461.2500622453431,152.0068372888264,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2396,"Newman","dolphins",62,62,true,1,19,0.08272632674297606,5.129032258064516,2.955871461566456,8.737176097303015,3.7241581943218036,true,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2537,"IPSO","OPF_3754",15435,15435,true,1,1,0.000593848473105132,9.166051182377712,5.676939402154965,32.227640975739575,103320.13536755738,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2584,"DIMACS10","ar2010",186211,186211,true,1,25701,2.607994484518405e-5,4.856372609566567,2.9252889290494504,8.557315318419281,4.979800397455223e6,false,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
2631,"DIMACS10","wy2010",86204,86204,true,1,14332,5.753983877220532e-5,4.960164261519187,3.5294581208780733,12.45707462703218,9.694476968255648e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
48,"HB","bcsstk26",1922,1922,true,1,1,0.008212049319939666,15.783558792924037,5.6952796722790175,32.436210545474594,1.2574177808153003e11,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
96,"HB","can_229",229,229,true,1,1,0.03388570012013501,7.759825327510917,2.127297924735458,4.525396460583787,8.727336323337427,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
192,"HB","lnsp_131",131,131,false,48,65,0.031233611094924535,4.091603053435114,3.476183543174434,12.083852025836762,119005.64928184179,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
240,"HB","saylr3",1000,1000,true,318,318,0.00375,3.75,2.016821154085698,4.0675675675675675,7.2688780116724265,true,true,true,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
752,"Mulvey","finan512",74752,74752,true,1,1,0.00010683729358228562,7.986301369863014,6.277841864764256,39.41129847898676,49.62382335278948,false,true,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
376,"Brethour","coater2",9540,9540,false,382,207,0.0022778195306971862,21.730398322851155,13.088378389286262,171.30564886113567,1215.7573225910448,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
